Preco,Quartos,Suítes,Área Útil (m2),Vagas,Education,Entertainment,Financial,Healthcare,Sustenance,Transportation,Others
660000,3,1,98,2,0,0.5747137999400578,0.22043046550473264,1.8620655909778665,1.3265460163982346,9.642904798045777,0
615000,3,1,90,2,0,0,0,0,0,0,0
168000,1,0,45,1,1.548743878519363,0.46273963559443554,1.0566450969166237,1.8623982530044851,1.7030659847631846,35.79826257065003,2.2471883941156494
635000,3,1,96,2,1.930627353976516,0.5564483005220096,0.13130642439652773,1.221319728545935,4.153631043185867,19.323224241711916,0.299340968516537
550000,0,0,,0,0.34411405998491407,0.23276140809848914,0.407433623280215,0.868438310748207,1.2206940869474459,12.077734335091144,0.24853385729884953
900000,4,1,196,1,0,1.3130844372928965,0,0,0.6772062923444858,9.723561983283375,0.1847744068969272
325000,2,1,60,1,0,0,0,0,0,0,0
350000,3,1,70,1,0.21163397656305563,1.2164798310121387,1.432997920393464,2.7351259259431937,4.6972359578516825,40.254161741679184,0.02633963136152613
331685,2,1,57,1,0,0,0,0,0,0,0
690000,3,2,105,2,0,0.4919612450085591,1.2952527434560073,1.116717426533927,2.871763618129025,35.63565223375115,0
2000000,4,4,386,4,0.06643653473286679,0.35480960612130513,1.229632332498201,0.9480231999237411,1.533093154091804,36.87081281843533,0.17613655795316696
310000,2,1,52,1,0,0,0,0,0,0,0
1700000,4,3,177,3,0,0,0,0,2.594158844128966,12.722417303647186,0
250000,3,1,60,1,0,0,0,0,0.6557992748660095,25.184653393828743,0.13041866380858538
280000,1,1,40,1,0.769010418042644,2.714524852993496,1.8144433328770018,0.18001338538661196,5.614140525586774,32.581490280573625,3.162661653335369
410000,3,0,70,1,0.9604389697355011,0.3195007758646159,0.5155992967469045,2.9454570523965997,3.958656669158042,25.6882027090209,0.6589101088043422
830000,5,2,250,2,0,0,0,0,0,0,0
525000,3,1,90,2,1.253760933088713,2.800476559574496,1.4493810090808523,0.35392406313608876,7.40407745533871,33.30097264194369,3.2620268876801055
750000,3,1,145,2,0.48401275752681866,0.30495125788427585,0.8010844099909636,1.042376389918517,3.9769388209653966,23.810119570433606,0.9536436909856479
300000,2,1,44,1,2.623204507921284,0.6754402575501799,0.308914225181552,2.4878246313416597,6.968089245386713,24.800931644757423,0.8252668381220616
295000,4,1,105,1,0,0,0,0,0,0,0
285000,2,1,56,1,0,0,0,0,0,0,0
1000000,4,2,220,3,0,0,0,0,0,0,0
850000,4,4,136,2,2.3963060472411493,0.73937266747472,1.3827117999756118,4.6832205120275106,4.209022780408564,29.92565119037237,0.8921781711310703
1250000,4,4,208,4,0,0,0,0,0,0,0
1200000,4,4,200,3,0,0,0,0,0,0,0
320000,2,1,56,1,0,0,0,0.1561493713729335,0,26.317614596350026,0.1917342434078646
430000,3,1,89,2,1.9666772676886546,0.4528978883944934,0.02658572852711154,0.8454125239347255,3.531550194366214,18.130236269368307,0.19021945671795096
412000,3,1,62,1,0,0,0,0,0,0,0
1500000,4,0,303,0,0,0,0,0,0,0,0
220000,1,1,36,1,0,0,0,0,0,0,0
265000,2,1,44,1,0.7661554391180815,1.9146898421311316,0.02311878403673552,0,1.838744690062763,19.129086094580195,0.8284239096036752
160000,1,0,34,1,0,0,0,0,0,0,0
900000,4,2,136,3,1.236197913407048,2.790099192116675,0.8328964530068967,0.6298589566019147,7.549488590469035,31.16421431519929,2.510830284656989
1289924,4,4,156,2,0,0,0,0,0,0,0
230000,2,1,61,1,1.862456393694039,1.6380569104530034,0.44244634760039253,0.17116483714841035,4.962283875832915,21.3168023527156,2.4303902731042544
1200000,4,4,150,3,0.4741157864702194,3.0373763360575636,0.568452023134185,0,0.8152792283745001,18.086026880904797,1.5568121053003003
735216,4,2,124,3,0.61668813963667,0.5394841813648784,0.3538614164862796,0.4439430868645042,0.6513122923874223,23.748886690932423,0
390000,3,1,62,1,0,0,0,0,0,0,0
1000000,4,4,208,4,0,1.774662808039692,1.1540424650325318,0.11056437857633455,2.2009101974415604,102.91495089767184,8.305898169736688
395000,2,1,54,2,0,0,0,0.346328188174902,0,18.311865826433873,0
3500000,5,2,1000,4,0,0,0,0,0,6.80882647311261,0.09741837963209571
440000,3,1,98,2,0.7660500236525147,0.7193170219202133,0,0,2.878472551182137,18.077875795775434,0.6599993112745126
380000,3,1,59,1,0,0,0,0,0,0,0
380000,3,1,67,1,1.9134439260671035,1.112752417895088,1.0875376435616715,3.5059916547129255,9.657321600288984,38.77277414010225,1.7437967763135331
660000,3,1,105,2,0,0,0,0,0,0,0
230000,1,1,35,1,0,0,0,0,0,0,0
1000000,4,2,205,2,0.7643339302815424,1.0952945358880084,0.5935959411102127,2.485482049431001,5.618490814307007,30.802961938458374,0.27883229696302486
250000,1,0,36,1,0.6267139956001155,0.579976307847215,0.6448215809958264,0.8448064459873231,0.46353162517110513,24.740947477095823,0
310000,3,1,75,2,1.1094170408137094,1.8883568663470982,0,0.3226134259864506,3.398007867512544,18.29746981973235,1.0395024577415433
680000,3,2,120,2,0,0,0,0,0,0,0
314500,0,0,37,1,0,0,0,0,0.015513546409993523,11.774205627104381,0.3311258405965739
550000,3,1,73,1,2.8310512354880277,0.8872499624244994,2.6212724322889227,5.470943419611794,4.930795642403639,31.36788530473245,1.7833011753760646
1200000,4,4,170,3,0,0,0,0,0,10.699204951866166,0
780000,3,1,118,2,0,0,0,0,0,0,0
458000,3,1,68,1,0.04297112781481792,0.16376147439024147,0.6567518075402254,0.6912428628230904,1.8602263569244766,27.951532475723788,0.25696268033403774
430000,2,0,71,1,2.954244178633987,1.1821963677010499,1.3596038422247643,4.575061587177784,11.283467643418415,34.93130452784195,1.5543545623165391
1150000,4,1,170,2,0,0,0,0,0,0,0
1500000,2,2,136,2,0,0.6001216544423562,0.32961863190047463,1.4024219261769508,0.8288946234726878,9.990392438617663,0
250000,3,0,58,0,0,0,0,0,0,0,0
700000,3,1,110,1,0.30927445357747296,1.9854083568579743,0,0,1.2829082745133327,13.281623578870864,0.4935419576364503
710000,3,1,156,1,0,0,0,0.3219507517659647,0,23.29615929254956,0.26002712560368857
380000,3,1,118,1,0.03499105370978805,0.08371571820445035,0,0,0.3942241025300778,25.405857764289923,0.1473544968861761
230000,2,0,88,1,1.1872341022013766,0.9746139614254391,1.232275525602454,0,3.3724477906971,25.875754829048834,0.057047526158273854
950000,4,4,136,2,2.3963060472411493,0.73937266747472,1.3827117999756118,4.6832205120275106,4.209022780408564,29.92565119037237,0.8921781711310703
920000,4,2,125,0,0.43075255261121664,0.4395764176009096,0.168489872505746,0.2532517490237459,0.39558062021044293,21.724245861417785,0
890000,3,3,130,2,0.49895823000778583,1.3514037010170055,1.116545922975628,2.791937193369553,5.345037901904401,37.0848430783562,0.028169099362831275
1700000,3,2,241,3,1.183244487867157,0.2663142011301271,0.5088662593816661,3.3638265757543184,3.6105461040369917,25.666031865468028,0.5823490009515103
1100000,0,0,,0,0,0,0,0,0,0,0
950000,4,2,180,2,0.979921381640451,0.5630268988200308,0.4305266248934346,2.9481447981089968,4.4764970540012055,26.93033718939782,0.5385445126653889
1900000,4,2,192,3,0,0,0,0,0,0,0
2200000,0,0,1000,0,1.0115962811701957,1.5306944640430293,1.1392458727406714,0.7099936191656441,0.5178442169069408,26.15805838203867,1.296594167372447
195000,2,0,28,1,0.524993458849909,1.0112460921293547,0,0,2.0820909931836162,14.467506237138183,0.47363323705449045
750000,3,1,102,2,0,0,0,0.432440785448747,2.2762629635268876,12.30077164247135,0
170000,3,0,59,1,0.29009832330030727,0.1477186212488474,0,0.11325146460601024,0.5768745125426851,22.56905848987544,0.4724070898961968
890000,4,4,150,3,0,0,0,0,0,0,0
340000,3,1,85,2,0.765288088879011,0.944827063206408,0,0,2.6990705456846147,18.6997854740805,0.6590917951747728
750000,3,3,163,0,0,0,0,0,0,0,0
530000,3,1,107,2,1.0142574100228372,1.8805700874203102,0,0.3361224042971365,3.1840980937772425,18.587707678179974,0.9248631430879677
700000,4,2,125,2,0,0,0,0,0,0,0
280000,3,0,116,1,1.2482685920133478,0.42875438027308155,4.287821428881938,5.1851249384934945,3.8681745039458932,33.04616613770046,1.6778875075520827
330000,3,1,80,1,0.9261710070763983,0.5558244887744813,0,1.5531500833820453,1.4840367316656007,29.046772374411297,0
1800000,4,3,170,3,0.4229915046741181,2.696106351546945,0,0,0.9145009233289553,13.362605225244538,0.6711942965309003
1000000,4,2,308,3,0,0,0,0,0,0,0
360000,1,1,46,1,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
630000,3,1,119,2,0.858945942917815,2.483234082128281,0.19167642647309424,0.7544080954635252,4.652222558114633,29.109280418929373,0.9529478866626858
400000,4,2,200,3,0,0,0,0.4148002074379222,0.41620579420156467,16.430227134715928,0
211500,1,0,25,1,0.4420276696889114,0.23393955400631797,1.5654893743361746,1.7316943767974362,5.473579056060353,32.664446113611596,1.1218508006485934
650000,3,1,91,2,0,0,0,0,0,0,0
580000,3,1,87,2,1.813755828056196,0.5625464581168926,0.6239066835003197,3.487846401040691,3.4201703646519293,29.227743387938663,0.5256149893943096
300000,3,1,65,1,0,0,0,0,0,0,0
650000,3,1,107,2,0,0,0,0,0,0,0
280000,1,0,32,1,4.378720335925265,0.8236370169065828,2.1982617233961124,2.3968356538578317,3.993221334106119,39.773431032890734,0.6188321593464494
98000,2,0,63,0,0.049865613786545054,0.2935494092602453,0.4457029010181035,0,1.1810990672770734,56.0556097296617,9.72720867042941
1300000,4,3,154,3,0,0,0,0,2.789281656578316,15.143407998882935,0.27813656620311766
1300000,5,1,320,4,0.3839837901770297,0,0,0,0,18.49944606074532,0
249000,2,1,60,1,0,0,0,0,0,0,0
650000,3,1,88,2,0,0,0,0.02029401444093537,1.40609443536992,13.129017796784996,0.8053831461986702
459000,3,1,79,2,2.4085682124771766,1.0479593146194701,0.4735816185958498,2.9469373934975307,7.134814255107166,24.808166721939095,1.0107866599804871
450000,2,1,73,1,0.9356680640606664,2.050274420537066,0.34082895799541324,0,1.6293024592329517,21.54952023922784,1.0656842966373623
1100000,4,4,176,3,0,0,0.09840752784905477,0,0.234951958881212,21.808635727187244,5.363294886701078
179550,1,0,25,1,0.7945624124402347,1.8584196061874252,0.055278800936662834,0,1.8565708631247575,19.572653693897877,0.8342861774710714
690000,3,0,109,2,0,0,0,0,1.3768141718231612,13.075952193944708,0.9493404395926414
730000,3,1,140,2,0.2889647463329244,0.21831917175042828,0.7177349622895918,0.3506938690101607,3.7446647099345776,21.98255166141285,0.5708045057532486
550000,3,1,109,1,0.7357909972025265,0.5673462452378156,0.6935700154962675,0.9910811884554925,1.1726942658149035,23.996018084762824,0
690000,3,1,115,2,1.4520004141405014,0.5383123298014482,1.4267504908596673,2.3579585098778804,1.4981960331359603,34.55291845429366,2.0127688845954355
340000,2,1,43,1,1.3928384626926764,1.8702801829604376,0.03868965098714159,0.2647329557379858,3.9379191147207706,17.72735026697665,1.4768461589119064
660000,4,2,115,2,2.751472322864222,0.962258520606396,0.47627025093827,3.1738709484449146,7.546086792873609,25.447198570674136,1.066580832616423
364350,3,0,67,1,0,0,0,0,0,0,0
240000,2,1,70,2,0.9739274018840347,1.4080490970956094,0,0,1.3361411597790847,24.279174463984162,1.4979478354182039
250000,0,0,48,0,0,0,0,0,0,0,0
680000,3,1,142,2,0,0,0,0.022650380270658275,2.4822943327313483,11.900241300383279,0
210000,3,0,62,1,0.36555908029924583,1.7540015867636456,0.31877796863558344,0.8698458360973511,3.511786427149781,30.92696512390424,0.5505444991165138
480000,3,1,130,1,0,0.4792116836341877,0.12383590824091141,1.7923001221404946,1.3202902608168459,8.957372781804247,0
1072000,4,2,125,2,0.428086173233828,0.4375343314452234,0.16603116609606594,0.2506863676196431,0.3923077658007854,21.694835640069932,0
400000,3,1,69,1,0.7784752808816293,0.7936137090849823,0,0,2.6161796216083726,20.024112245473074,0.640733315802934
655000,0,0,49,2,0,0,0,0,0,0,0
705000,3,1,105,2,0,0,0,0,0,0,0
375000,3,1,80,1,1.5293981962017864,0.40512678482030207,0.09562178779845829,0.7694086719509303,2.2877685152196334,20.845285258166868,0.3385588716789215
850000,3,1,108,2,0.633820128930904,0.6227339055159874,0.6123089943704211,0.8597279651469895,0.439688926454205,25.30092349462089,0
580000,3,1,92,2,1.5257488570288256,0.47848782579625626,0.2243645716725724,3.8047829235080055,3.0682129027598117,27.027963022818245,0.26987417332015684
480000,3,1,126,2,2.0394794667513763,0.49760119481369725,0.221996201548199,4.239494902806142,2.5112773536944935,28.40103763388145,0.060956951747190485
268000,2,1,55,1,0.3086362008896145,1.1451181350773159,0.058807094180939434,0.11016126049097659,0.7205985564417383,22.196929968669327,1.122237361480535
1289925,4,4,156,2,0,0,0,0,0,0,0
380000,3,1,70,1,0,0,0,0,2.7619503168823494,16.476098195740967,1.1902427613555588
660000,3,1,100,2,0,0.48192246422119034,1.280178393745032,1.0956250752761687,2.9360956550628514,35.367263327144386,0
950000,4,2,160,0,0.10227849714898196,1.1103702108584244,0,0,0.9869621653885354,11.404603779134181,0.16121411625760812
690000,3,0,107,0,0,0,0,0,0,0,0
490000,3,1,134,1,0.35776084486424337,2.041627374395211,0,0,1.4023805413182966,13.830105585682688,0.5366583810014026
280000,2,0,47,1,0.10726716047604702,0,0,0,0.1161541151535397,12.835825168852104,0.262453305268393
400000,3,1,70,1,2.161677751129097,0.7212070833088848,0.2958506379267767,1.8679470872013924,5.6249503999504,21.965741999475114,0.6075373587900873
440000,2,1,71,0,1.6678846444569284,1.8309900255665479,0.25857663858979263,0.21070417466552066,4.6906999050269444,19.114835138584205,2.0900189987078717
340000,0,0,44,2,0.589625112371892,0.010228896344157646,1.1549837250078898,3.338955529731138,0.5357434018798045,26.530046722102714,0.2921267078219636
460000,3,1,105,1,0.8871134751050342,2.577679764878762,0.29313095733995553,0.7866757864903896,5.145435067586099,29.759070601171302,1.1669653976940078
480000,3,1,106,2,2.5623619711148686,0.46743890590848913,1.5391825728249229,2.8763013027703956,6.413956055274503,29.32857633191513,2.157454108763042
1200000,0,0,300,8,0.9439194043131223,2.330385731804663,0.6452711806583975,0,1.5926644236386478,23.550732629073252,1.6358816548929072
1200000,4,4,312,3,1.3589336376840224,1.3569005492436492,0,1.7484851803739416,6.640525326329946,38.660745811812106,1.107275370801365
1300000,4,4,200,3,0.2889647463329244,0.21831917175042828,0.7177349622895918,0.3506938690101607,3.7446647099345776,21.98255166141285,0.5708045057532486
475000,2,1,56,1,0.5789201057998689,0.5784712253459116,0.617620857704294,1.1010440428792911,1.3201797777526147,20.175821285587816,0
470000,3,1,91,2,0,0,0,0,0,0,0
360000,1,1,46,1,0.3803841438283747,2.5497549668383046,1.750595369841252,0.19341997435618122,5.157401045591609,30.482856091886834,2.772561987312402
450000,3,1,87,2,0.41866031006574317,0.34113560543078586,1.3902634254423996,1.6431422682684396,5.894063419816327,33.37518572343453,1.1677161957039481
180000,1,0,42,1,0.5558069379485375,0.6427896199166026,0.9535092224284386,1.2221574880771666,1.0528478303586895,21.277591317342203,0
200000,1,0,28,1,1.145131361067509,1.6480633555824846,0,0.21500435151678415,2.9223340617501172,16.425627287721923,1.0550795398277126
280000,2,0,47,1,0.10726716047604702,0,0,0,0.1161541151535397,12.835825168852104,0.262453305268393
1289924,4,3,152,2,0,0,0,0,2.7385210098033266,13.464195306887449,0.6210523743952483
370000,3,1,70,1,0,0,0,0,0,0,0
1150000,4,4,276,3,3.3402771609665542,0.5780336848853094,0.6950354910362361,4.920805903265039,4.0560063748358886,25.179367656405184,0.5378634707597194
170000,0,0,30,0,1.2488416584751645,0.9191153146096042,0.05281250164635617,2.9765521635930923,3.5955373764083376,28.710954681877475,0.10873132101239992
690000,4,2,110,2,2.461708742762591,1.2215176126707639,1.2169300830282177,4.3902816480502835,10.341416757975628,33.888018035354584,1.5158390602649394
320000,2,1,65,1,1.5702349805355609,0.5831656583570546,0.7725318474619499,1.972337261075604,7.81005698280876,40.581567805264186,1.3679790118932544
890000,4,4,158,3,0.2726953370445883,0.05756672248189534,0,0,0,16.899306485331383,0
400000,2,1,60,1,0,0,0,0,0,0,0
447000,3,1,72,1,0,0,0,0,0,0,0
530000,3,1,120,2,0,0,0,0,0,0,0
350000,2,1,57,1,0.042732230598768184,0.3508400919227496,1.1775411908788507,0.9394305424614429,1.677680882220884,35.71862320108845,0.10562436768415012
480000,1,0,44,1,0,0,0,0,0,0,0
400000,2,1,42,1,0,0,0,0,2.6824652520780026,14.028990494938087,0
640000,3,1,137,1,0.27909210552451735,2.4483706735796074,0,0,0.7935194988813136,11.904826553211599,0.5366402238183938
320000,3,1,62,1,0.6558328258130974,0,0.7496963852458873,0.7299656666518876,9.761322946016174,27.728686302488025,0.3280907946061566
1300000,9,0,227,0,0.27534860011493484,0,0.2392692929197425,0.4340198240426299,0.6502306233019772,23.528185045234807,0.4045021749920652
190000,2,0,55,0,0,0,0,0,0,0,0
2600000,8,0,447,6,0,0,0,0,2.344643062061429,14.99438263132188,0
299000,3,1,102,1,0,0,0,0,0,0,0
412000,2,1,56,2,1.2987696109244533,0.47064577019925286,3.89770908202287,4.956171559381906,3.784643724384708,31.858725774495934,1.513776017339916
595000,3,1,85,2,0.5593839050372027,0,0.21533217120159953,0.2595231366683695,0.18817079084808358,26.697912292167384,0.16711945987415208
190000,2,1,68,1,0,0,0,0,0,0,0
400000,2,1,73,1,0,0,0,0,0,0,0
700000,3,1,126,2,0.1041950471325273,0.03683371500970952,0.35065210893441406,0.5561357566990746,1.3121052912403492,24.31478360211652,0.38840186950650435
1000000,4,4,187,0,0,0,0,0,0,0,0
274000,2,1,53,0,0,0,0,0,0,0,0
900000,4,0,138,0,2.394454718237922,0.7394377039416825,1.3941365469774167,4.687240836038071,4.209643531747626,29.932384922532485,0.8959619126545675
450000,1,1,47,1,0.616217690233266,2.817454636202028,0.2865543037384801,0,0.9326884288174616,17.96955256235449,1.1475068699161306
550000,2,1,54,1,0,0,0,0,0,0,0
293046,0,0,30,1,0,0,0,0,0.031676544575857404,10.54375926660263,0.32822606016477673
390000,2,1,88,1,2.069211143321683,0.3533540086469051,0.6292241785618266,1.1719502042229104,6.534799822271255,28.175108693103173,1.8211719939156776
530000,1,0,40,1,0,0,0,0,0,0,0
1100000,4,4,311,3,0,0,0,0,0,0,0
430000,3,1,79,1,0,0,0,0,0,0,0
4800000,0,0,471,14,0.44097892926398535,0.5795297735031144,0.10030112884745074,0.249719122025778,0.2333571833715272,24.231400163880412,0
570000,3,2,90,2,0,0,0,0,0,0,0
1050000,3,1,168,2,0.6238179475348242,0.550074828472204,0.7429080896514438,0.8691817578773341,0.6239647341231305,23.79689179266603,0
573032,3,1,89,2,1.9190793086862654,0.5974009190796269,1.0492839588754754,3.8822791824425695,3.6146752403814673,29.143499512428715,0.6862625194889758
160000,2,0,60,1,0.6565474921635968,2.0429480942219245,0.1487879616576546,0.8579329061063701,4.559183845101234,14.420663291813616,0.9844372108296761
480000,3,1,98,2,0.9193919325395519,2.7277221187205676,1.7557455211133517,0.19977050891125578,5.951394224198563,33.02743898273221,3.2931644591435028
1500000,4,3,220,3,4.8804364829703335,0.8673590079167443,1.3787847056597964,3.0551454516285452,8.170792006720164,40.147571777696335,0.7162240805096525
420000,2,1,63,1,0,0,0,0,0,0,0
980000,4,4,157,3,2.5611502665816577,1.208845392378219,1.270409852954402,3.907428799585068,10.795911834246228,38.557392976518486,1.692792953408821
710000,3,1,99,2,0,0,0,0,0,0,0
720000,3,1,180,2,0.70709173854311,2.7507010218716736,1.0358192188077733,0.7384896205241072,7.76583730521239,34.30003761023444,2.287343671509789
700000,3,1,150,2,0.7690135663040758,0.9108998606105123,0.5210175109289009,0.9618350577517805,0.6194017495107901,29.59335193432136,0
600000,3,2,97,2,0.6555182448239729,0.5486967737046737,0.48192605644465014,0.6350811430538771,0.9326039738477623,22.88068961791987,0
635000,4,2,110,2,2.751472322864222,0.962258520606396,0.47627025093827,3.1738709484449146,7.546086792873609,25.447198570674136,1.066580832616423
440000,3,1,75,1,1.8695723906590227,0.28925316489302794,0.052942858372118394,0.5066300312823747,2.7153186058477563,17.44503670224217,0.19081654700428385
380000,3,1,107,2,1.6590210194625876,0.4748143103953837,0.13928959877754846,1.0049111072570713,2.957196649938253,20.275542873876613,0.3606575436586378
886000,3,3,127,2,0,0,0,0,0,0,0
380000,2,1,57,1,0,0,0,0,2.731701454193676,14.52151675511113,0
270000,0,0,31,1,0,0,0,0,0,0,0
1500000,4,2,215,3,0.5026959473243967,3.0013601394339084,0.8053756481479121,0,1.2714506075526042,21.211528756333674,1.8320390053525881
630000,3,1,97,2,0.6555182448239729,0.5486967737046737,0.48192605644465014,0.6350811430538771,0.9326039738477623,22.88068961791987,0
1600000,4,2,188,3,2.807788517451847,0.9787122972379296,0.2706021302449442,2.978018557228177,7.715647999544502,28.9564087532387,1.3325325342560985
780000,4,2,185,2,0.18880876635937377,0.5569352430483121,0.9773940313532185,0.9273119800289698,5.957616609325721,27.74365866801273,0.6614364340085028
490000,4,1,135,2,0.8001141447407951,1.5371652905370987,0,0,0.6919327866957348,21.954353571304164,1.5693871888270712
460000,3,1,130,1,0.1002470909793259,0.6042697603104623,1.0628388887619589,0.8198175109773362,6.202268595682588,29.31719336442113,0.5484004669723062
374150,3,1,61,1,0,0,0,0,0,0,0
552000,4,2,107,3,0.8948250770321979,0.5505672970481821,0,1.428983693580333,1.4148636159291534,29.01177765215315,0
680000,3,1,99,2,0.5229525309730209,0.4973409519983055,0.26137000415766715,0.3481590387454121,0.5313815140369607,22.58017975203074,0
440000,3,1,79,1,0.5226590164672118,0,2.774225462037263,2.2479683876496503,3.25386239172496,28.640558219252632,0.713024279038366
300000,2,1,55,1,0,0,0,0,0,19.159481059404474,0
315000,3,1,71,0,0.33563838100675325,0.28896651593412126,1.6347405110870037,0.64814660223489,4.278972636150693,25.687627876068806,0.11710365817570936
175000,0,0,30,1,1.1285575158269319,2.232076386291895,0.0726053215598057,0.4576927197208067,4.306450895075469,21.248622149608558,1.2342150136224073
280000,2,1,80,1,0.2827058735635503,0.8244431578561433,1.175848838707958,1.3650523252814666,7.460901740407703,32.243506651502045,0.4653566220659827
1100000,4,2,238,2,0.217588308497227,2.23673341567554,1.122576741430411,0.5408335616124184,5.9851065305027165,30.26529697100555,1.9553289577181523
490000,2,1,90,1,1.394574140299802,2.578559445458073,0.5825682882655141,0.5524984015612736,6.53914300474771,27.23031840779098,2.2502486499323178
150000,1,0,46,0,0,2.5422173387037934,0.8376048821034909,0.033058725912804905,1.3272127668004121,116.63267211722767,4.525199198759483
250000,1,1,32,1,2.4476739354056645,1.222616162856518,1.2310978795264915,4.285407969420921,10.477657195806557,34.681109771777066,1.5408136089061488
435000,2,1,48,0,0,0,0,0,0,0,0
740000,4,2,118,2,2.781846526529685,0.9040832316887389,2.1165103896565722,5.351410184561342,4.577859289568942,30.723631283146588,1.3808829144570742
540000,3,1,131,2,0.5962921995593052,2.501802662127804,0,0,1.2885198290399797,16.230772711946848,0.7977185608630107
810000,4,3,112,2,0,0,0,0,0,0,0
600000,3,1,90,2,2.162341794434435,0.36987481755829843,0.14993621117617636,1.1771854135245687,5.80140914469401,23.479723087258385,0.7065336140125673
2800000,3,0,144,15,0.018381836012796953,0.6625694221524668,0.3130400096229065,1.8450578634829784,1.4064987147739565,10.53353534223535,0
495000,3,1,77,2,1.150061269824329,1.0252055498424464,0,2.474315190275187,2.9598233929072375,29.044519603139275,0
1000000,4,4,150,2,0,0,0,0,0,0,0
400000,3,1,63,2,1.9381603737043842,0.506075083664862,0.08718904617383975,0.9983242065494106,3.5253417988555866,18.23721586357971,0.2374598341110566
420000,3,1,99,1,0.3324813136854699,0.4296827787653275,0.3435764906949953,0.8437701024133739,1.0988712102316018,14.083087742969202,0
410000,2,0,68,1,0,0,0,0,0,0,0
180000,3,1,80,1,0.6416391597192398,2.5818626529150155,1.4548626759400212,0,3.822654297453316,28.2382655657991,2.6987105359734938
284000,1,0,45,1,0.42212388575271226,0.20910487259842306,0.7516573762449159,0.3675873040302346,3.6689564602629785,21.847882435046174,0.6481150612658307
260000,2,0,45,1,1.0634205160045649,0.8779873666498821,0.22104234851008403,3.07337072851302,4.506247519029294,28.939750644986553,0.27255831209286907
1100000,4,4,173,3,0,0,0.09840752784905477,0,0.234951958881212,21.808635727187244,5.363294886701078
350000,2,1,62,1,1.4474603981396452,0.44888447576842,0.3052999755412129,2.59432870113207,2.7758376525637387,28.592415479869814,0.2980414325056157
200000,1,0,26,1,0,0,0,0,0,0,0
30000000,0,0,4300,64,0,0,0,0,0,0,0
435000,3,1,71,2,0.21163397656305563,1.2164798310121387,1.432997920393464,2.7351259259431937,4.6972359578516825,40.254161741679184,0.02633963136152613
570000,3,1,86,2,2.1034594839473186,0.5311696139968722,0.11798722485598194,1.3286556114026495,4.940333962299442,20.932736118764694,0.4444015101407042
890000,1,0,125,3,0,0,0,0,0,0,0
680000,4,2,180,2,0.40537106200937967,0.5567372414174727,0.8774483560389785,1.3392626650779027,6.405878104610227,33.97152329556414,1.0905124214758541
550000,3,1,110,2,1.4780805396441856,1.994266304466654,0.13531163270153912,0.2939003587380971,4.401360035581347,18.730516271064673,1.6805144202317979
300000,1,1,54,1,0.5150093212150314,1.0036055325869901,0.12183097734346279,0.5041571439214036,0.26079709737518453,26.96953099750541,0
375000,3,1,60,1,0,0,0,0,0,0,0
1250000,4,4,207,4,0,0,0,0,0,0,0
500000,3,1,85,2,1.8546060027386178,1.1340307496031683,0.8609370153523033,3.3577502549496403,7.90098668231894,30.600286934198106,1.279522686586052
690000,3,1,95,2,2.8894570473650325,0.382526924436346,0.5450708323378642,5.022646288588696,3.1055271289963984,25.35120126443156,0.286470779502715
250000,3,0,74,1,0,0,0,0,0,0,0
1050000,3,3,160,3,0,0,0,0,0,0,0
900000,4,4,137,2,0,0,0,0,0,0,0
290000,1,1,27,0,0,0,0,0,0,0,0
400000,3,1,83,2,2.3366702710276877,0.5165994857856673,0.1632684936047699,1.7867652604215958,6.328663358925331,23.878647159702265,0.7043511426604769
220000,0,0,37,1,0,0,0,0,0,0,0
450000,3,1,90,1,0,0,0,0,0,0,0
457000,3,1,61,1,0.12801843990379472,2.0694421698465564,0.9208029545442693,0.5867410104924263,5.475637540723525,29.645689852903676,1.6107859592102183
350000,3,1,61,1,0,0,0,0,0,0,0
350000,3,1,112,1,0.7026634666582652,2.4633597228566924,0.37034946227878407,0.9482175691743301,5.053664432569857,32.535659675022515,1.0075829069024687
3000000,0,0,,0,0,0.27164485032954505,0,0.17610391554806062,0.6907580526193531,17.634028613983325,0.4732584975365128
1572000,4,4,183,3,0,0,0,0,2.5807411252534322,12.609254719138153,0
650000,3,1,188,2,2.1540548725767596,1.4546695144465542,0,2.021669317055232,7.583132654768847,37.991695573826235,1.416671093660355
700000,6,3,200,4,0.45462008445328494,0,0,0,2.4095686459044607,20.474132343924207,0.48006231785418735
550000,3,1,163,0,0,0,0,0,0,0,0
590000,3,1,115,2,0.9972248419143673,0.9376764647150251,0.25181219595866083,2.897324740354728,4.776535347659475,29.422152426082885,0.25647919074117215
430000,2,0,71,1,0.9876661498513677,2.871791507762178,0.9558275178548232,0.7127691107115354,7.967576822806582,33.43469644200096,2.4569835319209936
300000,3,1,84,1,0,0,0,0,0,0,0
145000,1,0,40,1,0,0,0,0,0,0,0
450000,3,1,80,2,2.1824583342413355,1.8348543898462162,0,2.2973310081364615,7.116059327847071,40.47182302731448,1.1505960984760073
263000,2,1,60,1,1.1485514104631542,1.5214196709276915,1.2031511597493612,0.7177951320216088,0.6868401326108075,25.91786301935838,1.145583054401059
350000,3,1,63,1,1.506257688859216,2.4895942859414864,1.2348510004846172,0.26111572182948056,6.65180825695952,31.176998164438782,3.1465215191760816
